tool_type,diameter_mm,flutes,operation,material,status,refusal_text,rpm,feed_mm_min,plunge_mm_min,stepover_mm,depth_per_pass_mm,r_axial_depth_mm,r_radial_width_mm,r_chip_load_mm,force_n,power_kw,chipload_bounds_min_mm,chipload_bounds_max_mm,support_arm,support_detail,lut_observation_id,lut_row_pass_role,lut_is_extrapolated,lut_evidence_grade,lut_row_kind,lut_source_id,chipload_source,vendor_source,diagnostic_ids,diagnostic_severities,feeds_warnings,suggest_warnings,cap_family,cap_role,cap_factor,cap_mm
BullNose,3.1750,2,Zigzag,hardwood,ok,,18000.0000,3657.0000,371.0000,0.6920,0.3750,2.2225,1.1112,0.1016,22.5387,0.0039,,,VendorBacked,,amana-flat-hardwood-pocket-3175-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-3175-2f-spektra"" }",amana-flat-hardwood-pocket-3175-2f-spektra,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness,Pocket,Roughing,0.2000,0.6350
BullNose,3.1750,2,Zigzag,mdf,ok,,15748.0000,3999.0000,373.0000,0.6900,0.3750,2.2225,1.1112,0.1270,22.5692,0.0033,,,VendorBacked,,amana-flat-mdf-pocket-3175-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-pocket-3175-2f-spektra"" }",amana-flat-mdf-pocket-3175-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,0.6350
BullNose,3.1750,2,Zigzag,plywood_hardwood,ok,,18000.0000,3338.0000,360.0000,0.6930,0.3750,2.2225,1.1112,0.0927,8.0005,0.0014,,,VendorBacked,,amana-flat-plywood-hardwood-pocket-3175-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-plywood-hardwood-pocket-3175-2f-spektra"" }",amana-flat-plywood-hardwood-pocket-3175-2f-spektra,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness,Pocket,Roughing,0.2000,0.6350
BullNose,3.1750,2,Trace,softwood,refused,"Suggest has no basis for Trace with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Trace,hardwood,refused,"Suggest has no basis for Trace with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Trace,mdf,refused,"Suggest has no basis for Trace with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Trace,plywood_hardwood,refused,"Suggest has no basis for Trace with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Drill,softwood,refused,"Suggest has no basis for Drill with a bull nose in softwood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,Drill,hardwood,refused,"Suggest has no basis for Drill with a bull nose in hardwood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,Drill,mdf,refused,"Suggest has no basis for Drill with a bull nose in MDF: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,Drill,plywood_hardwood,refused,"Suggest has no basis for Drill with a bull nose in hardwood plywood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,Chamfer,softwood,refused,Chamfer needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Chamfer,hardwood,refused,Chamfer needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Chamfer,mdf,refused,Chamfer needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Chamfer,plywood_hardwood,refused,Chamfer needs a V-bit tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,DropCutter,softwood,refused,Suggest has no basis for 3D Finish with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,DropCutter,hardwood,refused,Suggest has no basis for 3D Finish with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,DropCutter,mdf,refused,Suggest has no basis for 3D Finish with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,DropCutter,plywood_hardwood,refused,Suggest has no basis for 3D Finish with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,Adaptive3d,softwood,ok,,18000.0000,3657.6000,529.0000,0.4290,2.1480,4.7625,0.6350,0.1016,22.2883,0.0110,0.0667,0.1111,VendorBacked,,amana-zrn-flat-softwood-pocket-3175-2f,Roughing,false,A,Exact,amana_zrn_3d_profiling_v8,"VendorLut { observation_id: ""amana-zrn-flat-softwood-pocket-3175-2f"" }",amana-zrn-flat-softwood-pocket-3175-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,AxialDocClampedByEnvelope;EngagementReducedForAggressiveness;StrategyRewrote;FeedRescaledToFinalGeometry,Adaptive,Roughing,1.5000,4.7625
BullNose,3.1750,2,Adaptive3d,hardwood,ok,,18000.0000,3657.6000,371.0000,0.4290,2.1480,4.7625,0.6350,0.1016,44.5767,0.0219,,,VendorBacked,,amana-flat-hardwood-pocket-3175-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-3175-2f-spektra"" }",amana-flat-hardwood-pocket-3175-2f-spektra,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,AxialDocClampedByEnvelope;EngagementReducedForAggressiveness;StrategyRewrote;FeedRescaledToFinalGeometry,Adaptive,Roughing,1.5000,4.7625
BullNose,3.1750,2,Adaptive3d,mdf,ok,,17997.0000,4000.0000,373.0000,0.4320,2.1640,4.7625,0.6350,0.1270,44.2020,0.0203,,,VendorBacked,,amana-flat-mdf-pocket-3175-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-pocket-3175-2f-spektra"" }",amana-flat-mdf-pocket-3175-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,AxialDocClampedByEnvelope;EngagementReducedForAggressiveness;StrategyRewrote;FeedRescaledToFinalGeometry;RpmLoweredForFeedCeiling,Adaptive,Roughing,1.5000,4.7625
BullNose,3.1750,2,Adaptive3d,plywood_hardwood,ok,,18000.0000,3338.9167,360.0000,0.4280,2.1420,4.7625,0.6350,0.0927,15.8859,0.0079,,,VendorBacked,,amana-flat-plywood-hardwood-pocket-3175-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-plywood-hardwood-pocket-3175-2f-spektra"" }",amana-flat-plywood-hardwood-pocket-3175-2f-spektra,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,AxialDocClampedByEnvelope;EngagementReducedForAggressiveness;StrategyRewrote;FeedRescaledToFinalGeometry,Adaptive,Roughing,1.5000,4.7625
BullNose,3.1750,2,Waterline,softwood,ok,,8000.0000,4000.0000,529.0000,,0.6370,1.0000,0.3175,0.2782,6.8195,,0.2551,0.3014,VendorBacked,,onsrud-softwood-60-100mw-1_8-finish,Finish,false,B,Exact,onsrud_soft_wood_cutting_data,"VendorLut { observation_id: ""onsrud-softwood-60-100mw-1_8-finish"" }",onsrud-softwood-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped;feeds.aggressiveness_engagement,Info;Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,FinishEnvelopeAdvisory;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,SemiFinish,,
BullNose,3.1750,2,Waterline,hardwood,ok,,21000.0000,954.0000,371.0000,,0.6370,1.0000,0.3175,0.0227,5.9811,,0.0170,0.0284,VendorBacked,,amana-flat-hardwood-contour-3175-2f,Finish,false,C,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-contour-3175-2f"" }",amana-flat-hardwood-contour-3175-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;EngagementReducedForAggressiveness;CutGeometryFieldNotHeld,Contour,SemiFinish,,
BullNose,3.1750,2,Waterline,mdf,ok,,8973.0000,3999.0000,373.0000,,0.6370,1.0000,0.3175,0.2229,10.7170,,0.2026,0.2431,VendorBacked,,onsrud-mdf-60-100mw-1_8-finish,Finish,true,B,Exact,onsrud_mdf_cutting_data,"VendorLut { observation_id: ""onsrud-mdf-60-100mw-1_8-finish"" }",onsrud-mdf-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,FinishEnvelopeAdvisory;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,SemiFinish,,
BullNose,3.1750,2,Waterline,plywood_hardwood,ok,,8000.0000,4000.0000,360.0000,,0.6370,1.0000,0.3175,0.3161,5.4721,,0.2918,0.3405,VendorBacked,,onsrud-plywood-hardwood-60-100mw-1_8-finish,Finish,false,A,Exact,onsrud_hard_plywood_cutting_data,"VendorLut { observation_id: ""onsrud-plywood-hardwood-60-100mw-1_8-finish"" }",onsrud-plywood-hardwood-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped;feeds.aggressiveness_engagement,Info;Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,FinishEnvelopeAdvisory;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,SemiFinish,,
BullNose,3.1750,2,Pencil,softwood,refused,Pencil Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Pencil,hardwood,refused,Pencil Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Pencil,mdf,refused,Pencil Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Pencil,plywood_hardwood,refused,Pencil Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,Scallop,softwood,refused,Scallop Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,Scallop,hardwood,refused,Scallop Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,Scallop,mdf,refused,Scallop Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,Scallop,plywood_hardwood,refused,Scallop Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,UnifiedFinish,softwood,refused,Unified Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,UnifiedFinish,hardwood,refused,Unified Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,UnifiedFinish,mdf,refused,Unified Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,UnifiedFinish,plywood_hardwood,refused,Unified Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,SteepShallow,softwood,ok,,8000.0000,4000.0000,529.0000,0.1590,,1.0000,0.1588,0.2782,5.6791,,0.2551,0.3014,VendorBacked,,onsrud-softwood-60-100mw-1_8-finish,Finish,false,B,Exact,onsrud_soft_wood_cutting_data,"VendorLut { observation_id: ""onsrud-softwood-60-100mw-1_8-finish"" }",onsrud-softwood-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,FinishEnvelopeAdvisory;AggressivenessNotApplied;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,Finish,,
BullNose,3.1750,2,SteepShallow,hardwood,ok,,21000.0000,954.0000,371.0000,0.1590,,1.0000,0.1588,0.0227,5.7948,,0.0170,0.0284,VendorBacked,,amana-flat-hardwood-contour-3175-2f,Finish,false,C,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-contour-3175-2f"" }",amana-flat-hardwood-contour-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Contour,Finish,,
BullNose,3.1750,2,SteepShallow,mdf,ok,,8973.0000,3999.0000,373.0000,0.1590,,1.0000,0.1588,0.2229,9.0826,,0.2026,0.2431,VendorBacked,,onsrud-mdf-60-100mw-1_8-finish,Finish,true,B,Exact,onsrud_mdf_cutting_data,"VendorLut { observation_id: ""onsrud-mdf-60-100mw-1_8-finish"" }",onsrud-mdf-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling,Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,FinishEnvelopeAdvisory;AggressivenessNotApplied;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,Finish,,
BullNose,3.1750,2,SteepShallow,plywood_hardwood,ok,,8000.0000,4000.0000,360.0000,0.1590,,1.0000,0.1588,0.3161,4.5123,,0.2918,0.3405,VendorBacked,,onsrud-plywood-hardwood-60-100mw-1_8-finish,Finish,false,A,Exact,onsrud_hard_plywood_cutting_data,"VendorLut { observation_id: ""onsrud-plywood-hardwood-60-100mw-1_8-finish"" }",onsrud-plywood-hardwood-60-100mw-1_8-finish,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.feed_clamped,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling;FeedRateClamped,FinishEnvelopeAdvisory;AggressivenessNotApplied;RpmLoweredForFeedCeiling;CutGeometryFieldNotHeld,Contour,Finish,,
BullNose,3.1750,2,RampFinish,softwood,refused,Suggest has no basis for Ramp Finish with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RampFinish,hardwood,refused,Suggest has no basis for Ramp Finish with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RampFinish,mdf,refused,Suggest has no basis for Ramp Finish with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RampFinish,plywood_hardwood,refused,Suggest has no basis for Ramp Finish with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,SpiralFinish,softwood,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,SpiralFinish,hardwood,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,SpiralFinish,mdf,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,SpiralFinish,plywood_hardwood,refused,Spiral Finish needs a ball nose or tapered ball nose tool; this tool is a bull nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BullNose,3.1750,2,RadialFinish,softwood,refused,Suggest has no basis for Radial Finish with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RadialFinish,hardwood,refused,Suggest has no basis for Radial Finish with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RadialFinish,mdf,refused,Suggest has no basis for Radial Finish with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,RadialFinish,plywood_hardwood,refused,Suggest has no basis for Radial Finish with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,HorizontalFinish,softwood,refused,Suggest has no basis for Horizontal Finish with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,HorizontalFinish,hardwood,refused,Suggest has no basis for Horizontal Finish with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,HorizontalFinish,mdf,refused,Suggest has no basis for Horizontal Finish with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,HorizontalFinish,plywood_hardwood,refused,Suggest has no basis for Horizontal Finish with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a parallel finish pass.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BullNose,3.1750,2,ProjectCurve,softwood,refused,"Suggest has no basis for Project Curve with a bull nose in softwood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,ProjectCurve,hardwood,refused,"Suggest has no basis for Project Curve with a bull nose in hardwood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,ProjectCurve,mdf,refused,"Suggest has no basis for Project Curve with a bull nose in MDF: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,ProjectCurve,plywood_hardwood,refused,"Suggest has no basis for Project Curve with a bull nose in hardwood plywood: No published wood chipload exists for a bull-nose cutter on a trace, pencil or projected-curve pass.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BullNose,3.1750,2,AlignmentPinDrill,softwood,refused,"Suggest has no basis for Pin Drill with a bull nose in softwood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,AlignmentPinDrill,hardwood,refused,"Suggest has no basis for Pin Drill with a bull nose in hardwood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,AlignmentPinDrill,mdf,refused,"Suggest has no basis for Pin Drill with a bull nose in MDF: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,3.1750,2,AlignmentPinDrill,plywood_hardwood,refused,"Suggest has no basis for Pin Drill with a bull nose in hardwood plywood: No published wood figure exists for a plunge drill with a bull-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BullNose,6.0000,2,Face,softwood,ok,,9842.0000,3999.0000,1000.0000,1.6400,0.6667,4.2000,2.1000,0.2032,31.4629,0.0063,0.1778,0.2286,VendorBacked,,amana-zrn-flat-softwood-pocket-6000-2f,Roughing,false,A,Exact,amana_zrn_3d_profiling_v8,"VendorLut { observation_id: ""amana-zrn-flat-softwood-pocket-6000-2f"" }",amana-zrn-flat-softwood-pocket-6000-2f,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Face,hardwood,ok,,15748.0000,3999.0000,702.0000,1.6290,0.6667,4.2000,2.1000,0.1270,47.6761,0.0157,,,VendorBacked,,amana-flat-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-6000-2f-spektra"" }",amana-flat-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Face,mdf,ok,,13123.0000,3999.0000,706.0000,1.6330,0.6667,4.2000,2.1000,0.1524,47.1978,0.0128,,,VendorBacked,,amana-flat-mdf-pocket-6000-2f-spektra,Roughing,false,A,Exact,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-mdf-pocket-6000-2f-spektra"" }",amana-flat-mdf-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Face,plywood_hardwood,ok,,16000.0000,1460.0000,682.0000,1.6040,0.6667,4.2000,2.1000,0.0456,11.6276,0.0041,0.0320,0.0593,VendorBacked,,onsrud-bull-plywood-hardwood-pocket-6000-2f,Roughing,false,C,Derived,onsrud_cutting_data_recommendations,"VendorLut { observation_id: ""onsrud-bull-plywood-hardwood-pocket-6000-2f"" }",onsrud-bull-plywood-hardwood-pocket-6000-2f,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Pocket,softwood,ok,,9842.0000,3999.0000,1000.0000,1.6400,0.8333,4.2000,2.1000,0.2032,31.4629,0.0079,0.1778,0.2286,VendorBacked,,amana-zrn-flat-softwood-pocket-6000-2f,Roughing,false,A,Exact,amana_zrn_3d_profiling_v8,"VendorLut { observation_id: ""amana-zrn-flat-softwood-pocket-6000-2f"" }",amana-zrn-flat-softwood-pocket-6000-2f,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
BullNose,6.0000,2,Pocket,hardwood,ok,,15748.0000,3999.0000,702.0000,1.6290,0.8333,4.2000,2.1000,0.1270,47.6761,0.0195,,,VendorBacked,,amana-flat-hardwood-pocket-6000-2f-spektra,Roughing,false,B,Derived,amana_spektra_spiral_plunge_v24,"VendorLut { observation_id: ""amana-flat-hardwood-pocket-6000-2f-spektra"" }",amana-flat-hardwood-pocket-6000-2f-spektra,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,RoughingDepthClampedToRigidity;EngagementReducedForAggressiveness;RpmLoweredForFeedCeiling,Pocket,Roughing,0.2000,1.2000
